size,bedrooms,age,location_score,price
1213.3378678198724,3,0,8.071893187911881,309622.501671699
1018.0661039227282,4,11,8.613196258150907,304725.28057653934
1561.039090760167,1,25,8.172523113668213,329987.61116956366
1273.094776414709,5,18,5.12726394261776,292956.0898096168
1073.3238871206977,3,14,4.383849800307614,263005.5410025895
1306.028134727242,2,8,9.962622865248768,320939.91411072074
1175.5355989156815,3,6,2.291719512141621,274561.67188891687
2006.1424905217696,2,1,5.468759658760446,451135.2804299803
1764.4919270848352,3,28,6.706755253823255,384367.6731614215
1497.6082076050147,2,8,7.00867635861432,322995.89824609034
1943.9832416670079,4,9,2.040246657385787,396475.75387693034
1523.2104922942856,2,1,6.539940923398012,384524.45754051884
1241.6147396015208,2,18,8.183695664813373,287233.1174801544
1956.9372231808973,1,10,0.5001857682111222,404305.3190254066
1661.6730131053976,2,12,9.115212933253165,344715.4828837929
1188.826153702063,1,9,0.2950405514520593,257074.09567196295
1442.8983965749176,5,13,3.5597103248839437,326448.5180322879
1237.3145239845728,1,17,0.15813196232962068,216629.2012723818
1085.1600807106993,4,18,0.7714516853958187,232621.81121647923
1777.8532642594923,1,21,9.11168285180079,360069.4629000519
2072.8249921410393,5,8,3.5486083074614783,470273.4060010031
1080.4297278542576,4,24,4.247715304250529,238597.75515181446
1668.8907710071712,3,6,2.1534438138255263,386753.2913752395
1304.807229263452,3,27,5.9709577018671975,310583.1244048158
1353.862384870591,1,2,5.948032146777896,337142.9535648394
1322.2818227283392,1,19,3.7220039182521925,219276.0845490065
1240.8027690960553,5,5,3.3303487180539837,288608.96081261535
1514.5564883834481,5,26,8.849643081805878,312661.77780927176
1250.7149650766887,2,20,3.8328423964220137,235436.3595087472
1581.1370477339517,5,1,4.935009921544083,376412.0949364341
1484.928567165259,2,28,2.833047624249306,297362.1838588372
1428.315585940077,4,5,7.867695033571273,347102.9276660209
1227.7309013875206,1,2,3.9744815689909165,262577.1867034858
1326.9686008295002,4,15,5.136110465443245,312209.5661571116
1726.6173677477268,5,29,2.533571700596614,330305.13914837217
1650.2751562873143,4,7,9.876595923412518,392166.1478152482
1206.7334265604347,4,1,2.914957409237229,284350.33984192566
1529.7996916287677,4,16,7.707425309055517,356449.02509840427
1725.4161370115366,5,8,4.274956503567592,405997.0897246562
999.1784156635885,4,29,2.062174050841399,236659.5491815855
1663.0080577139806,2,11,7.997187639648612,394254.27296266105
1301.212872316246,5,2,3.3360678902904315,308536.7134248626
1671.179600577948,4,10,8.651933473978112,397269.00629645074
1271.022253037245,5,0,9.15257184917823,343378.52711149777
958.5353698006443,3,22,8.598238353912759,221415.21539927777
1011.7372686350511,2,12,0.3500791480680565,211548.1659837687
1514.4254839984146,4,14,7.873733450051056,324058.1729905201
1577.9167505164446,3,25,4.113394664991439,346264.6111883758
1228.7050124686775,3,4,8.73722920182225,347298.16431715386
1691.577737633212,5,20,6.379542626847387,384816.44984744303
1001.543981319312,3,29,8.336431341439583,222703.66446870376
1480.176060405805,2,16,4.994317698668354,320147.6855186762
1136.695140071263,2,24,5.3502550459893286,258478.02278340346
1304.4491676593523,1,22,1.4438763213366723,238623.34080220896
1514.2196013949242,2,23,7.839873586893554,346222.19153548736
1241.8759904148142,3,24,4.193896116669716,273114.5721153763
1384.6333367310524,2,5,5.000801182715826,361662.9021398834
1801.8878427643322,5,27,7.850977140957076,402559.2139544059
1326.9324391430555,1,20,5.988454000794389,235808.74887816637
1750.7076336195425,3,21,2.0109872744266744,330037.6806823316
1161.0879436027146,1,10,5.902326591508928,256967.78642609072
1658.941253374585,3,17,4.076328579796558,377227.5354543148
1932.47058619737,5,3,4.6952554204386265,442420.21153325273
758.5066499618132,1,2,0.28311274402667785,155498.24471498944
1260.931423358857,4,12,2.1002934951628163,298384.606894217
1673.121638154162,3,22,2.8103808138102826,326371.57968231465
1439.086384187102,4,8,7.129600078588058,339239.88924646436
1611.3437620113928,1,20,0.11492473298115313,279488.8423149791
1318.8044439852538,4,5,4.087772612291321,340264.31371615856
1525.97693624187,4,25,9.240268704257328,384730.18700558797
1453.2968293823762,1,29,1.1188061654912385,231165.09691407025
1850.3346184979423,5,27,5.16424388218611,402544.4331307545
1576.3262529903639,4,11,7.865223823908471,406236.549218914
1601.2807986225607,4,1,9.425313075201167,413856.6287729627
1376.4369101632599,5,2,7.46776639533718,349841.429349356
1353.7181327782519,4,2,7.205655486444061,312848.6615956527
1370.2325436541137,4,27,8.264880901957625,337929.8042770681
1618.335642713489,4,11,4.462012209775437,376687.49389046495
1373.704655753921,2,14,8.058445326178331,284573.43002684077
1586.932457068924,5,8,0.07964404745451126,379582.5327285572
2122.6202395936316,4,22,9.24561055376805,445744.0294524092
1761.3374110295076,5,7,4.433065095171753,409523.08459841204
1402.1929403496476,3,10,5.533801878657476,317815.3033957743
1860.3641766491835,3,15,2.548822489148823,424684.5743525375
1377.5773880935346,4,25,7.425308328404214,309921.09542312496
888.5626394466439,5,26,0.7663580647524881,187251.4644870767
1197.5741067247789,5,24,8.726358025468352,269885.04457434366
938.7624236922433,5,21,8.281168290063427,234850.37260759372
1394.5459547876073,2,3,2.160601162447664,288866.28755214694
1505.5255137568656,3,27,8.093243982852623,315766.8753455424
2002.9311936825848,5,0,7.863577330614815,490029.81588742847
1598.0782121292489,5,23,6.32216597753949,318042.9445966954
1434.2698413573407,2,6,3.735201768996875,286325.3722081146
1748.8216743550468,2,1,2.7149875418186786,379618.89510795963
836.6594072976345,5,23,2.3178359028935,196846.15463607304
1570.6843674325698,1,27,3.186089627636072,294898.6656518164
1731.25955816609,5,4,9.035584434325303,434613.9440091453
1056.4241262660476,5,6,0.7764077598878127,247984.53177954355
1843.1262129620786,2,3,8.288712762529586,425198.7143404704
1601.5489222483243,2,4,3.4889007504182357,360437.1326070004
1375.4136258297597,5,23,5.215993960113582,325205.36954027304
1689.8345598318854,5,0,7.944856336484907,413912.0254196317
2181.2078573413187,5,0,8.843765470229712,548762.2936110713
1554.5598765175484,2,14,3.4478142007264703,330293.2201972084
1574.4661758901009,5,19,4.6184348127511035,384129.68836857105
1362.1917301379267,5,18,4.145160648167923,344821.5978937666
1245.0466891605624,4,28,0.13251033503910548,218817.35507984305
1749.1007449632737,1,9,2.959428888586566,343936.7426582134
1243.17485222734,3,27,4.591892337325618,277365.3929315071
1521.4698711658177,1,17,4.110936088804397,276050.80627460656
1356.702765970465,4,27,7.2192922751567945,335340.5538237444
1643.6939477239175,3,2,3.8480361722110326,368101.32650958543
1600.0986315860846,5,10,4.893764489706703,390989.2094679308
1811.2619832773698,4,14,4.296085921323634,400405.0130048766
1346.9950803435759,5,26,7.406261488943705,289582.5329577599
1419.0375194119886,2,29,8.629723989869625,324567.0158743853
1206.3708852653078,4,10,5.318890790075141,347883.09161418385
1366.7120219771666,2,16,7.894321941951912,298513.848578079
1613.1901479134556,4,16,2.967866820198506,347030.19266677875
1727.0965849936056,4,5,5.413696101572687,352005.80664124334
1223.3504027467125,2,4,3.4522995366997247,302961.63630196353
1760.881776031698,3,7,4.142009255718303,410621.7079417712
1906.6913576414854,1,1,7.324138648126686,391791.2875278322
1624.0304709671102,5,15,8.816624823327126,355091.50906912
2063.03874376742,4,19,1.2149539108776541,391197.89264456695
1267.8632402689282,5,23,6.346392564873805,313707.99338561104
1126.603589006575,2,11,5.821438075777985,272827.7365724866
966.3839253287164,5,5,1.1841503917593188,223230.85813716412
1948.8132934467549,2,0,2.118943304401091,430342.5758390124
1696.3096969062174,5,3,3.110024947326803,403489.6065377006
1483.3245987268635,1,16,1.6693107081750147,283666.07914916344
1583.9905878959462,1,12,2.437294825243418,340388.5282391123
1162.353285810487,1,17,2.676007988617075,206251.985080622
2233.725593885048,1,4,3.356738330390596,490479.5947008405
1538.7663545925682,1,29,7.493904528011591,297152.3624782846
1532.8184383814678,1,23,5.719122038506007,346290.0315081645
1717.7299871696075,2,23,9.862466719514014,358252.2105618622
1644.302769521014,4,26,4.14735826967471,343565.9036805738
1567.1652072837394,5,2,7.538650738369251,399298.0378994412
1262.8576633664065,1,10,8.714684213765338,292191.3246985576
1641.4405071407987,2,12,6.789784930380419,374053.5960924238
2064.6073489425103,2,3,4.1186474041749594,423301.0584444433
1903.6260138464934,2,25,7.53594630745753,400158.6861416536
1977.955987991819,4,26,2.0366713777268486,409537.1886150525
1346.6352970706444,5,13,3.2755216518013244,305649.903192573
1203.1185539224257,4,21,5.466852550992888,284539.14588863787
1462.2639239701055,3,10,5.754093872861484,309295.8558885729
1516.7174736866084,2,26,0.22141475472629457,278921.4907299395
1828.2574555412846,3,9,9.451141887560087,414343.51805798407
992.2606110855543,1,18,6.9662727121739,209814.86718699997
1958.865095838184,1,17,4.957037502318911,429998.91587765544
1452.597630426303,4,5,9.331272344083084,399005.002328824
1371.935679015774,5,26,4.390955652508285,332750.2432773206
1196.3686874219497,3,28,9.804355702703717,267050.37039629143
1003.5429984402692,5,14,5.122847572434851,273475.20308623224
1746.9511751885743,4,20,1.1428576999797946,367351.7660761299
1521.9953901565211,1,29,7.6480097245927725,310050.9207243283
1113.0117300776838,5,9,6.788977250778405,291500.0053170454
1111.4763683809151,5,4,7.729867213055868,340112.96688904485
1399.2645902129616,1,25,9.514420287256812,327241.7915900056
2000.7064575868178,3,28,7.764893026510181,441863.6850188564
1422.1225945909187,1,4,6.113366022166469,315585.3297188036
1049.0571140645682,5,9,8.573089023608409,289968.0830960469
1426.2770807742168,3,27,6.732464393545316,319029.0702133246
1418.182929075699,3,4,4.081190568259231,317610.36041935545
690.9340071175285,1,2,8.856197642417733,208234.10395488446
1483.7115400446564,5,22,2.2190046078437287,306412.42881929176
1430.7196409373967,4,5,7.146412749087242,362212.86569286365
1708.8619094440255,5,3,8.81563454940757,385556.24363999034
2054.6868284836037,2,17,7.313165197032962,430990.82114984293
1837.9695088643273,4,27,6.972754190538569,443511.2153839471
1419.3333928335508,3,8,7.52638294071836,360222.42315814015
1168.0422273774989,4,16,4.650552483006444,303570.5768892225
2272.0079409749583,3,28,8.74170682157026,472763.9689557553
1517.7655302043465,3,12,2.034364751360912,327800.3865336826
1504.178787573884,4,26,1.2738641600033929,333844.9233766798
1492.762473866999,3,14,2.8550878011851157,334489.8324734329
1559.4254282303564,3,29,5.315773967749932,335135.2730319873
1456.6918764228174,2,19,5.105617954093381,340978.1044616316
1327.901397935929,5,16,8.205987576765866,311801.1181587366
1335.9423176278824,5,12,4.0456865640401745,315732.1355568673
1490.1740189352006,2,15,4.843444262915087,284670.3138482285
1336.9725686598706,4,21,0.13367683259395635,254660.77685623185
1286.1462651968507,1,3,4.097392364429391,304699.92270509654
1531.929068307569,1,4,6.477742329503421,324427.5399851884
1423.5068347737433,1,4,0.15508330626592182,304187.2685685802
1951.1978965748067,2,8,2.8088196518624375,445453.3784136352
704.7090574820965,2,16,2.0795635928938996,143780.86596105
1827.4520555767385,3,12,0.4198542890958823,389986.9513568234
1873.8255577492887,1,1,4.792600899145375,422094.358636443
877.9829302775552,4,12,1.817232932281565,182252.84945558754
1397.1937217758955,4,21,7.430815396313801,312763.7744307271
1388.5677402012625,1,20,8.479278837633485,280036.7179949839
1077.7464915846535,1,26,5.455851826691478,203094.0952487275
1266.6549937227373,1,22,9.817073425211415,293738.57983222656
1166.8272463602514,2,18,4.504785714705953,236985.44322673418
2025.6811330270868,2,2,5.133682102249155,447101.5725780268
1780.7035179442382,2,9,9.892177539577501,391252.3589481104
1881.4665284982475,5,1,2.315484359650488,460899.170788576
1716.5016192129706,4,12,9.425459396769053,401525.4210219726
1161.2844686348312,4,18,0.42837555119113246,277858.382521121
1342.6439201160679,3,25,4.463868902631948,284566.71041336044
1646.8123683683755,2,16,0.7000351213306577,300722.6577210668
1133.3616573324164,5,20,7.29234742913643,279713.533681253
1713.8995290517164,5,13,6.084089358800178,382444.81605502084
1427.9023805525594,4,11,7.066342634675964,356199.17683145474
1387.5537577351208,2,20,3.74480399968017,281007.5158988877
1713.2879904610475,3,11,3.6948193403138028,377895.8998943256
1633.278993445812,2,10,0.45319278960894605,326534.70043627586
1391.710150254276,1,6,3.4994493952963976,285732.4309500707
1847.7989410092744,2,3,9.292884022620594,412051.76812264527
1175.6810017200307,1,18,3.79226537180449,253821.9859394592
1684.780682083279,1,0,8.3136770622197,385061.4596917603
1677.930377390515,3,27,8.42325504749934,360908.532841632
1407.136068205803,4,23,3.732411563792338,301624.9934912791
1597.8399066726354,2,28,6.31988680396189,315590.17948462104
1124.665927084409,1,2,0.9537160227305863,230474.73699501422
1777.2081057620703,2,12,1.036785807342765,366738.1464829977
1444.5293590671033,4,14,0.48657663661713313,289656.015015371
1343.1830938442881,4,1,5.810150933751094,318400.33357602893
1814.7027677510669,5,10,4.2607097762609705,446809.7843039717
1288.6968928371723,4,3,5.480323566642401,313385.86574465537
1077.4616110909321,3,18,5.210731905083879,233514.76556512562
1033.011247942829,1,28,3.5020299109073028,165234.96703191678
1681.8029854036918,5,16,6.774734148234729,413247.82057139673
1115.871194251115,3,2,7.585018809163907,266980.81662582565
2026.4382545953094,2,27,0.14628258877675715,385213.21064371656
875.4211776348834,1,17,2.072422997688783,135782.64912908876
2008.9369104870116,4,7,7.132358680833368,483312.6315088514
1563.3052401607856,1,21,3.8662017263383417,334029.1815362204
1470.9860664388823,2,24,6.624839469416082,321011.81754441716
1336.524273957315,5,23,3.4696265973455844,269463.38515008497
1619.7408343056213,5,25,3.907551523296371,372761.16735579073
1488.7095892725456,5,18,1.5867887368968492,312128.88154618634
1830.9905646049565,4,4,2.5823101966616004,389690.2263298671
1534.2682945986119,3,6,6.054117575075873,350455.0258799487
1545.0905284385633,3,20,4.331631113151664,322608.90778654115
1390.9163363358432,1,7,7.743026829445951,306297.42839079263
1482.9163128836797,4,27,8.525849549383427,364185.99528174696
1592.3405306676177,5,4,5.416464182167599,429786.94697321404
986.9494822030123,5,16,7.582672920560592,233920.53029641614
1095.544373368286,2,4,3.0690451319457,234677.45244689388
1722.9792282068145,2,3,4.149712154000782,383699.37313226593
1551.2596314383825,5,21,7.12777676216831,356616.4802797735
1444.8049990941963,5,18,3.8621199281703067,339259.5744452611
1505.530179919618,4,26,5.885049351589888,349850.989860789
1604.2745116085014,3,20,1.8537277908251149,345110.8601212267
1338.0720959071916,2,1,5.99771314970498,328297.6562869599
1266.5085823793063,3,10,8.615137072268936,344559.3122556004
1558.7535765293044,4,21,8.686396398234256,331903.7516387099
1206.4881667154905,5,12,7.243444063295397,339117.0294986674
1622.4758267143416,3,14,7.457533790761261,362523.0016148797
989.2249187286479,5,11,5.579274451507007,274943.86041677714
1808.746691197693,5,21,5.846680901658248,388889.418182241
1641.7792447239128,1,20,1.33650581410518,296868.4501774429
1576.8089202941628,3,21,4.438591884213011,349297.0893095382
1794.807295183654,3,10,4.507762838863638,357925.6727760521
1999.642333338773,5,6,9.584978356677402,508642.2000169078
1804.3110195054392,4,27,4.310868626232894,407115.81707908405
947.7377306005064,1,4,5.493426449027576,224570.37544181838
1116.1269099792896,5,16,5.332513992791025,278723.17267138424
1312.5544266912964,2,23,6.367617170443271,263176.24829230655
1507.8273150632501,2,19,7.482328313318959,343966.09262731817
1655.2977061407369,1,8,2.2504187617087212,347264.9399648395
1282.2768560539603,4,13,5.287244190984357,284961.48424523737
1556.0300293431235,5,25,8.259177073160304,357172.2922326624
1273.3851202940032,3,11,4.631147138375114,288146.05125676014
1316.5446591024156,1,5,2.78457546373573,271875.76520877803
1078.0016709455333,4,16,6.5470907535629905,237077.5596899221
1223.0300261667287,3,18,8.23767395799123,302774.7811949798
1094.4946183150998,2,18,0.6314029292739132,210185.72919135162
1207.2380241068001,2,25,7.767904834072271,263094.4245095876
1816.092538982352,3,15,8.216479329617712,400235.5726966104
1215.1803333504172,1,11,4.615229275886068,269117.64252895355
2289.714619451217,2,11,9.833056568184674,514582.1304187948
1647.9953702642667,5,19,7.867083407073091,414690.1788708272
1555.450837108462,3,5,7.736625648956657,381885.2699252553
1242.492665945636,3,22,7.478385744120718,278836.7738729886
1710.0929638226974,2,25,1.50608103218274,317254.66157540196
1327.3086521286677,1,3,2.172308864530108,299142.32842671697
1536.6029443936084,5,5,4.63990131464425,367368.5734762138
2268.0253614806384,1,10,2.6400434995946584,458370.93846217653
1471.182030082605,4,0,4.152409723340405,351559.0225073695
1844.7819978857028,4,29,8.884641099229206,401847.45086014405
1289.0470724622337,2,23,8.243268918792692,281434.9792018128
1489.5034528509116,2,22,6.300398784799822,354926.835748833
2031.240190690653,2,14,8.581203942511035,427197.61676813196
1311.9098826636698,4,26,7.837723890172493,286280.5117683642
2043.7345673990785,1,10,4.289849318408905,452882.64843494527
1712.3255806366426,1,24,2.0106515204994513,319022.28603992437
1331.2599672317197,2,18,5.142010400093392,275949.619765313
1689.7223217166563,5,17,7.362288825285502,419953.1856052275
1791.766334888019,1,16,4.36419598729593,337770.3345684484
1686.5429886651589,4,18,6.667719097838972,400076.28180729476
1028.9325840328631,3,20,0.9432742629104363,211415.21670755566
1281.8588472525394,3,13,7.480047363714034,313568.0488857176
1425.7444093345487,3,26,8.12713619893062,325705.18196660536
1477.669971269986,5,17,7.068378557805412,342816.2353133715
1686.2016292652033,2,27,9.672635875263655,386127.1808323571
1553.3103002799762,4,18,8.266520574606403,353991.9086994659
1099.3966923869696,5,14,9.030937278765382,302211.00525119563
1614.0593553017889,4,14,9.335710834576481,413244.9149438229
1683.175723585147,4,3,8.013479918738085,439780.5783076492
1667.9371343793118,2,6,6.742588420064991,372957.84225737344
1824.2342176663865,3,12,0.05718581360789288,386395.478086137
1750.1766463646713,2,2,4.6582575322312465,383136.8411300181
1637.754023768531,5,15,5.71162298622361,433684.8442301997
1478.9502865624058,5,8,3.0403027244799965,364594.0910523575
1001.7117199452025,5,7,3.1810444690347204,257428.73505095282
1628.8854657397758,2,19,9.611594157101651,371586.3074026183
1562.3063061489333,4,12,8.917108652027459,387188.9127988453
1581.473651158612,4,16,8.491790055017042,383488.5513224773
1116.9754272539071,1,16,4.060118017061106,224895.71118315583
1175.6830378775212,5,16,0.13698550408914545,253934.98911124645
1815.9458559998711,4,0,0.8022224645571407,404163.2162882301
1488.1334538430035,1,7,3.1219636821760366,289942.6750785367
1704.4502092117873,4,18,0.15742912995676983,369042.6756316305
1508.4955128391384,5,5,0.17149781915198115,329022.49081060814
1508.9268418487236,3,2,9.16603301642411,353416.531872171
1781.4851417927994,5,26,7.061585021190541,402317.8641332296
1345.1865815347878,2,4,3.0895599006815266,295882.6632165674
1528.836233082295,4,12,1.3264457760095316,339392.16501228645
1361.3174133884872,4,14,5.116357178950771,305481.16118452314
1369.6511317703053,2,13,0.05346160854364457,266846.68323215976
1407.2483629594083,2,28,9.38413743858144,320212.7498865587
1566.6401314901138,3,22,4.148151193889472,343693.12627737405
1356.3754135009567,4,15,4.023349552373327,320682.3313855916
1876.7268376720563,4,17,3.905936075817822,410054.40016053
1231.617809334149,3,21,0.6932833038776476,251668.43085286347
1443.9385067515923,1,28,6.383222397918265,293312.5910941198
1368.0806825177476,3,21,7.330036196283533,295645.4826887876
1934.0933653061197,5,10,6.7612539758829024,485105.87494356045
1558.9664329534723,4,2,1.384354933293943,382346.82190691814
1809.5533618405905,2,21,5.788401680355926,395237.59258991707
1054.3318880889083,5,9,5.694844841722539,267323.3700983624
1580.1150797607777,4,9,8.684107879413821,396726.4377082276
1766.8892386870311,3,29,3.7912765837564697,378401.629411584
1524.6851967826271,5,20,3.714859436594342,319047.39850507426
1819.6441125196054,4,15,6.185270587181856,446245.41067380033
1344.8134649698884,1,11,6.33072653499513,259328.57344583745
1922.804232055674,1,1,4.692852273257904,430617.22417160583
2189.669437085775,2,8,4.430593623304211,497152.50165872544
1391.1484318681023,4,23,4.941476706378827,306175.80062497396
1366.3492435797684,1,2,8.61045299503312,320312.82569465786
1936.0153431353103,3,23,4.6116690125391,419114.62954269606
1973.8716437192138,4,29,9.399317919698225,475308.5561810114
1343.1419918540196,3,24,5.040037635963261,282207.2337917929
1373.9439548712428,3,29,9.492006931808914,293129.72179597424
1415.4646173418478,1,14,8.328319018690758,305259.00944966346
1096.6648466897168,4,2,3.624313226158291,243404.2556230104
1224.4044160547405,5,18,8.63641421296616,329018.112250082
1198.7577699743797,1,17,1.1006328420111522,219473.0571506545
1269.6607304687614,1,7,9.250471753430144,295517.72177959187
1489.5945337839657,4,25,6.316435150828916,350193.50513931783
1570.2644197609561,4,16,0.5439074852231118,325234.2148901098
1965.150147844223,3,7,6.442567236508116,459924.6736591531
1200.4937877783627,4,6,9.74247654144756,299049.3701865846
1795.296719542975,3,29,0.6980065461462892,368223.76520580647
1435.8033467323473,1,6,5.546877097800863,322733.15526078315
1485.1608871042702,2,2,7.477943497593724,349650.3142924293
1702.445847649981,5,0,8.102585866995312,433619.96862384875
1163.1833935313105,1,3,4.138274653207958,233092.82607924714
1614.7229238552152,4,24,2.0416655916824302,339312.9276083946
1549.9356624639167,5,4,0.42342278772383835,353270.8507242705
1647.7353792024446,2,0,5.797261570972248,353344.73148659896
1586.7505931723454,2,14,4.529110702676108,325574.1636097187
2236.5900419732684,3,4,9.48744395149711,516170.32299308886
1308.6780047246052,5,12,0.6060490771490978,284620.0026317097
1340.7009134994546,3,7,6.853953434460057,273667.67177118285
1313.0578420725706,1,7,0.2496622212005717,284887.6303126943
1333.3568642519235,5,4,1.7143417671054273,316401.2841841185
1308.7838618080448,1,27,4.535789999228341,208456.71817301973
1856.7049593322656,3,8,4.548724428028682,454783.8728001845
1926.1512743969565,5,0,6.857005429336439,494343.12865233724
1328.776111875157,3,3,9.102130348677566,329786.23309705255
1250.2933280687314,5,2,6.390321589149208,312160.3237321583
1641.4246669159213,3,1,9.535350978515089,412525.51249097014
1334.3330867157085,2,7,8.816156398779976,324493.93563472445
1689.8795453266532,3,22,5.844997955307902,375042.6973378776
1560.87690625539,2,8,8.337919509188273,345072.5733319184
1045.2767655008304,3,1,6.42577610323634,291639.6740357804
1964.2515603990184,5,13,0.7855783092372715,417808.961162479
2038.7633019286563,5,13,7.4056472325951,488896.21152181807
1316.1633928546842,5,3,0.9490844126734621,297539.31542516366
1383.6895320192048,4,29,5.940827805697124,355904.9251473963
1585.7596172174715,1,5,7.026402058582288,368694.4007157109
1600.3370369961076,5,10,0.6652760821085524,416078.4333412372
1697.5632818018491,2,2,2.3079465392653176,384604.4285832173
2103.061361629905,5,7,9.156722322616499,494666.5968016898
1446.9158317517852,4,2,6.163144922328963,373786.5068337858
1260.5108266384639,2,13,2.462860188105316,282928.0226320837
1086.2042315956419,4,27,6.906797711480066,258741.31776648396
1280.7209880174244,2,12,5.967764199616896,300590.86804221047
1490.0619081378609,3,12,5.015756999179484,350325.7092116231
2038.3673590553362,1,1,9.761869749880837,445109.2003451566
1344.7166102891485,1,12,6.8345377740750894,273818.8428336061
1567.1363854916694,4,28,3.7544110966791266,314314.9926094408
1495.0731311781744,1,18,8.00073432076868,324569.1457268885
1856.5179820344251,4,26,8.845832929211877,412069.337623476
2258.0797277620863,4,5,1.2522055951683142,470865.5622097999
1340.739368123904,4,15,2.005529778452665,311181.806727437
1353.1681672445334,1,1,2.1622700912777972,295605.8803080252
1813.2482631207217,4,7,6.912118093865404,430088.82292088843
1704.5674468878933,1,16,6.030395550532833,351905.68102676416
2054.01219772081,4,22,6.189915646985882,441187.45573178
1675.1784555977893,5,1,9.40773299689501,413747.73286785337
1392.212372763882,4,9,7.75911532807306,362412.8570438885
1677.1964492076927,2,27,1.2793692451178318,307266.27843406395
1832.6110741748723,4,15,3.4750708242518105,405585.37829008984
1746.1446543592092,3,5,4.353936461757356,426738.8211060693
1652.1822093321894,4,27,3.959615887476049,343089.3664100311
1820.0024068767461,2,1,6.693086091618792,435179.954647827
1850.7886771337019,2,1,8.918931032565625,444626.57091028197
1914.647697311258,1,25,3.06051463522788,376961.46390361205
1694.6129662768928,5,12,5.518771364211856,407123.418914533
1449.8645759049436,4,23,7.894094219135857,333045.2548912494
1544.014105929997,1,14,4.162180588453493,319309.24350413564
1861.9526899525072,5,27,1.6811812839929585,379334.16544595174
1254.919298703829,4,1,4.7495096526374825,314060.550426635
1610.6019926618703,3,6,0.5522252074302847,334177.0046538556
1381.9983563017918,4,2,9.423834540022769,380631.94582200417
1508.6234468804453,2,7,0.7482120519497304,280975.80106226885
1883.5355587821896,2,22,4.384567152505782,395251.0133414765
1557.329720405971,3,13,5.298812610885262,355191.7411640662
1513.9309644468447,1,23,9.853038322872855,332471.7037872539
1092.0431577060242,5,29,1.6602182364286078,253699.70170065766
1723.8760698081662,4,22,1.1443151861235856,351774.3180913922
1693.6452543423227,2,26,0.08706147062543579,325273.0351130327
2148.976416991638,1,21,1.555714368693023,381743.01747806364
1407.6665295140997,3,28,2.072729790676676,271590.61721349886
1565.7450982991818,2,6,6.3058094158309235,372792.79536249547
1574.8151051132265,3,20,2.1970679039140038,299165.12583148567
1973.2359839290423,4,6,0.2052081472932521,429868.1048632896
1471.4113402839143,5,0,8.266183455024887,372062.8438942314
1583.7064577311019,2,16,3.6559570100396677,328801.337160984
1682.3689529149617,2,8,3.536966865807339,349805.07513679715
1555.9827369469074,4,29,3.024790291679266,297876.5867619092
1366.0699156348414,1,20,9.75373277146421,309702.7132834853
1558.2269978694924,5,12,1.7011541730928148,351159.2351988676
1822.0895249579316,2,20,8.982380639532352,411582.39058299205
1192.0454101766818,5,18,7.76803332139888,316138.00680230797
1539.8909022440628,2,20,0.7647995549931308,326307.35296555853
1289.963755518248,5,18,9.867291015008487,332998.94108754536
1858.5139886774527,3,24,2.7136596353901057,404643.51640450524
1043.0439285648677,2,24,0.9858292702241234,178022.44191627507
1332.3234458185234,5,21,8.293142341257594,344609.59745455533
1613.1635625193562,1,16,7.066755336776999,353154.29751431325
1969.657208770302,3,22,6.172188058779008,426454.23509825114
1480.2749216781037,3,22,1.5598086369893316,309748.67220382974
1333.4401419920405,1,29,4.784961162559619,237898.05664449694
2064.347120832177,5,9,7.805560268872139,464462.2893122957
1065.5958298751268,4,9,3.0362393814384028,288996.9266037573
840.3582130139754,1,3,3.1168982851504143,185781.69046460174
1632.0043350159997,5,7,0.03140906048122116,362398.04386947205
1349.3837326942166,1,21,1.7424340164537955,235042.72713628647
1193.630154860786,1,19,8.754056251218342,234360.74611831218
1712.506934189806,2,19,4.417464916377071,354322.33384360094
1573.1402141313597,5,17,9.842344992344339,381508.0093578191
1330.7764107789815,4,13,3.9570796357379256,306475.367469335
1115.9086803987316,2,17,7.151864547802412,255184.13762640185
1761.7371984840433,1,27,2.8191904290472913,385732.613467259
1695.0603533875983,1,13,3.638096411409335,340930.9531197872
1470.2472408661852,1,19,1.9072598759089465,316684.5497116507
2053.9910988142997,5,20,3.47062368499395,480991.82248872856
1178.9745701021543,5,23,5.472375204206431,293729.27574690274
1042.3424487225784,2,14,9.917728809792495,252354.60714249592
1292.4275790356266,4,21,6.642017130717857,272966.1547380601
1486.3241950933507,2,29,1.9924595440831405,293286.01428576396
1573.0018347968075,3,3,0.4496144159155113,362724.68063295796
1427.629182643101,1,12,1.263564813145106,318797.40988000546
1605.6166189542892,1,26,5.6255520127304735,301251.92476957454
1124.5381727428667,1,22,7.651603288167664,235295.1232057063
1933.1293812219778,2,7,9.404192073007469,424269.544800976
1475.3546464822293,2,17,0.15823171996820817,277692.5280475485
1835.1887494764383,1,11,5.227601415618698,399963.5076580937
1602.8176039133114,2,22,4.708673562231768,317520.79320650635
1637.0259657461352,5,13,6.56055021975704,374222.520701672
1670.9301840696612,5,1,5.59578854465342,426604.89681164484
1634.3125680051944,2,17,6.870391505824806,364729.2469310339
1692.8168279602633,1,23,6.580825847491903,353967.71878821566
1898.7457590397294,2,1,1.170117248579462,391041.99088686187
1558.956350910441,2,10,7.997179136187196,382637.6314273182
